title,genres,imdbId,tmdbId
The Falcon and the Snowman (1985),Crime|Drama|Thriller,87231,26578
Room at the Top (1959),Drama,53226,43103
Any Given Sunday (1999),Drama,146838,9563
Man on the Moon (1999),Comedy|Drama,125664,1850
Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,177789,926
"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,134119,1213
Next Friday (2000),Comedy,195945,10471
"Hurricane, The (1999)",Drama,174856,10400
Angela's Ashes (1999),Drama,145653,10397
Titus (1999),Drama,120866,12524
"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,192335,28216
"Third Miracle, The (1999)",Drama,174268,36773
Snow Falling on Cedars (1999),Drama,120834,10219
"Girl, Interrupted (1999)",Drama,172493,3558
My Dog Skip (1999),Children|Drama,156812,17908
Supernova (2000),Adventure|Sci-Fi|Thriller,134983,10384
"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,169302,48233
"Way We Were, The (1973)",Drama|Romance,70903,10236
Stalag 17 (1953),Drama|War,46359,632
"Presidio, The (1988)",Action|Crime|Romance|Thriller,95897,11851
Papillon (1973),Crime|Drama,70511,5924
"Last Detail, The (1973)",Comedy|Drama,70290,14886
Five Easy Pieces (1970),Drama,65724,26617
Dead Calm (1989),Thriller,97162,10493
"Boys from Brazil, The (1978)",Action|Mystery|Thriller,77269,16241
Against All Odds (1984),Romance,86859,22160
Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,107659,9644
Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,83929,13342
"Cry in the Dark, A (1988)",Drama,94924,35119
Batman: Mask of the Phantasm (1993),Animation|Children,106364,14919
American Flyers (1985),Drama,88707,14040
"Star Is Born, A (1937)",Drama,29606,22692
Pacific Heights (1990),Mystery|Thriller,100318,2990
"Draughtsman's Contract, The (1982)",Drama,83851,10831
"Zed & Two Noughts, A (1985)",Drama,90366,33078
Woman in the Dunes (Suna no onna) (1964),Drama,58625,16672
Down to You (2000),Comedy|Romance,186975,10472
"Odessa File, The (1974)",Thriller,71935,21489
Where the Buffalo Roam (1980),Comedy,81748,13005
Eye of the Beholder (1999),Thriller,120662,18681
"Big Tease, The (1999)",Comedy,156639,20468
"Cup, The (Phörpa) (1999)",Comedy,201840,14521
Encino Man (1992),Comedy,104187,10406
"Goodbye Girl, The (1977)",Comedy|Romance,76095,14741
Malcolm X (1992),Drama,104797,1883
Sister Act (1992),Comedy|Crime,105417,2005
Sister Act 2: Back in the Habit (1993),Comedy,108147,6279
"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,104389,11087
Alive (1993),Drama,106246,7305
Agnes of God (1985),Drama|Mystery,88683,24735
Scent of a Woman (1992),Drama,105323,9475
Wayne's World (1992),Comedy,105793,8872
Wayne's World 2 (1993),Comedy,108525,8873
"League of Their Own, A (1992)",Comedy|Drama,104694,11287
Patriot Games (1992),Action|Crime|Drama|Thriller,105112,9869
"Bodyguard, The (1992)",Drama|Romance|Thriller,103855,619
Death Becomes Her (1992),Comedy|Fantasy,104070,9374
Far and Away (1992),Adventure|Drama|Romance,104231,11259
Howards End (1992),Drama,104454,8293
Singles (1992),Comedy|Drama|Romance,105415,11068
Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,105665,1923
White Men Can't Jump (1992),Comedy|Drama,105812,10158
Buffy the Vampire Slayer (1992),Action|Comedy|Horror,103893,10206
Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,104684,11782
Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,103905,10086
"Mariachi, El (1992)",Action|Crime|Thriller|Western,104815,9367
Stop! Or My Mom Will Shoot (1992),Action|Comedy,105477,9876
Forever Young (1992),Drama|Romance|Sci-Fi,104291,10326
"Cutting Edge, The (1992)",Comedy|Drama|Romance,104040,16562
Of Mice and Men (1992),Drama,105046,9609
Bad Lieutenant (1992),Crime|Drama,103759,12143
Scream 3 (2000),Comedy|Horror|Mystery|Thriller,134084,4234
Single White Female (1992),Drama|Thriller,105414,9605
"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,144117,8374
Gun Shy (2000),Comedy,171356,29076
"Baby, The (1973)",Horror,69754,28156
"Brandon Teena Story, The (1998)",Documentary,144801,113096
Minnie and Moskowitz (1971),Action,67433,24349
They Might Be Giants (1971),Comedy|Mystery|Romance,67848,27841
"Beach, The (2000)",Adventure|Drama,163978,1907
Snow Day (2000),Comedy,184907,15489
"Tigger Movie, The (2000)",Animation|Children,220099,15655
Not One Less (Yi ge dou bu neng shao) (1999),Drama,209189,36210
Eaten Alive (1977),Horror,74455,30062
Raining Stones (1993),Drama,107920,62463
To Sir with Love (1967),Drama,62376,25934
Boiler Room (2000),Crime|Drama|Thriller,181984,14181
Hanging Up (2000),Comedy|Drama,162983,10385
Pitch Black (2000),Horror|Sci-Fi|Thriller,134847,2787
"Whole Nine Yards, The (2000)",Comedy|Crime,190138,2069
Beautiful People (1999),Comedy,159272,61416
Black Tar Heroin: The Dark End of the Street (2000),Documentary,221023,79515
"Circus, The (1928)",Comedy,18773,28978
City Lights (1931),Comedy|Drama|Romance,21749,901
"Flamingo Kid, The (1984)",Comedy|Drama,87265,25010
"Kid, The (1921)",Comedy|Drama,12349,10098
Class Reunion (1982),Comedy,84395,33374
Happy Go Lovely (1951),Musical,43618,127602
Reindeer Games (2000),Action|Thriller,184858,2155
Wonder Boys (2000),Comedy|Drama,185014,11004
Chain of Fools (2000),Comedy|Crime,194368,20682
Drowning Mona (2000),Comedy,186045,25166
"Next Best Thing, The (2000)",Comedy|Drama,156841,1831
What Planet Are You From? (2000),Comedy|Sci-Fi,181151,10416
Beyond the Mat (1999),Documentary,218043,14271
Ghost Dog: The Way of the Samurai (1999),Crime|Drama,165798,4816
The Year My Voice Broke (1987),Drama|Romance,94347,19958
Splendor in the Grass (1961),Drama|Romance,55471,28569
My Tutor (1983),Drama,85980,2193
Key Largo (1948),Crime|Drama|Film-Noir|Thriller,40506,11016
For All Mankind (1989),Documentary,97372,20423
Born Yesterday (1950),Comedy,42276,24481
Birdy (1984),Drama|War,86969,11296
Blood Feast (1963),Horror,56875,28172
"Charlie, the Lonesome Cougar (1967)",Adventure|Children,62793,57855
Never Cry Wolf (1983),Adventure|Drama,86005,14280
"Raisin in the Sun, A (1961)",Drama,55353,29478
"Closer You Get, The (2000)",Comedy|Romance,218112,73642
Mission to Mars (2000),Sci-Fi,183523,2067
"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,142688,622
East-West (Est-ouest) (1999),Drama|Romance,181530,28463
Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,101698,12186
Breaking Away (1979),Comedy|Drama,78902,20283
Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,91217,5693
Bull Durham (1988),Comedy|Drama|Romance,94812,287
Dog Day Afternoon (1975),Crime|Drama,72890,968
American Graffiti (1973),Comedy|Drama,69704,838
"Asphalt Jungle, The (1950)",Crime|Film-Noir,42208,16958
"Searchers, The (1956)",Drama|Western,49730,3114
"Big Country, The (1958)",Romance|Western,51411,12501
Betrayed (1988),Drama|Thriller,94731,31618
"Bridge at Remagen, The (1969)",Action|War,64110,15873
Daughters of the Dust (1991),Drama,104057,68427
"Ogre, The (Unhold, Der) (1996)",Drama,118043,48213
On the Beach (1959),Drama,53137,35412
"Taking of Pelham One Two Three, The (1974)",Action|Crime,72251,8333
Volunteers (1985),Comedy,90274,19259
JFK (1991),Drama|Mystery|Thriller,102138,820
Who's Harry Crumb? (1989),Comedy|Mystery,98645,11718
Harry and the Hendersons (1987),Children|Comedy,93148,8989
Let's Get Harry (1986),Action|Adventure,91400,32031
Shanghai Surprise (1986),Adventure|Crime|Drama|Romance,91934,58048
Who's That Girl? (1987),Comedy,94321,26827
She-Devil (1989),Comedy,98309,11157
Date with an Angel (1987),Comedy|Fantasy|Romance,92834,28370
Blind Date (1987),Comedy|Romance,92666,918
Nadine (1987),Comedy,93596,61178
"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,79588,11176
"Great Muppet Caper, The (1981)",Children|Comedy,82474,14900
"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,87755,11899
We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy,108526,18890
Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,88760,19736
Turtle Diary (1985),Comedy|Drama|Romance,90219,123047
Raise the Titanic (1980),Drama|Thriller,81400,24575
Titanic (1953),Action|Drama,46435,16535
"Night to Remember, A (1958)",Action|Drama,51994,10971
Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War,43379,23928
Erin Brockovich (2000),Drama,195685,462
Final Destination (2000),Drama|Thriller,195714,9532
Soft Fruit (1999),Comedy|Drama,180181,117259
"Bear, The (Ours, L') (1988)",Adventure|Children|Drama,95800,2383
Love Is a Many-Splendored Thing (1955),Drama|Romance|War,48316,53879
"Mirror, The (Zerkalo) (1975)",Drama,72443,1396
"Crimson Pirate, The (1952)",Adventure|Comedy,44517,11570
Thelma & Louise (1991),Adventure|Crime|Drama,103074,1541
...And Justice for All (1979),Drama|Thriller,78718,17443
Animal House (1978),Comedy,77975,8469
She's Gotta Have It (1986),Comedy|Romance,91939,27995
School Daze (1988),Drama,96054,36739
Do the Right Thing (1989),Drama,97216,925
Mo' Better Blues (1990),Drama|Musical,100168,41823
Jungle Fever (1991),Drama|Romance,102175,1713
"Champ, The (1979)",Drama,78950,30547
Creature Comforts (1989),Animation|Comedy,99317,54825
Death Wish (1974),Action|Crime|Drama,71402,13939
Death Wish 2 (1982),Action|Drama,82250,14373
Death Wish 3 (1985),Action|Drama,89003,24873
Death Wish 4: The Crackdown (1987),Action|Drama,92857,26263
Death Wish 5: The Face of Death (1994),Action|Drama,109578,34746
Double Indemnity (1944),Crime|Drama|Film-Noir,36775,996
Dying Young (1991),Drama|Romance,101787,9079
Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,100758,1498
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,103060,1497
Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,108308,1499
Red Dawn (1984),Action|Drama|War,87985,1880
Band of the Hand (1986),Action|Crime|Drama,90693,33762
Bloodsport (1988),Action,92675,11690
Eyes of Laura Mars (1978),Mystery|Thriller,77530,29143
Funny Bones (1995),Comedy|Drama,113133,35292
"Good Earth, The (1937)",Drama,28944,36652
"Good Morning, Vietnam (1987)",Comedy|Drama|War,93105,801
"Good Mother, The (1988)",Drama,95238,104301
Grumpy Old Men (1993),Comedy,107050,11520
Guess Who's Coming to Dinner (1967),Drama,61735,1879
Romeo Must Die (2000),Action|Crime|Romance|Thriller,165929,2085
Here on Earth (2000),Drama|Romance,195778,13539
Whatever It Takes (2000),Comedy|Romance,202402,16222
Buddy Boy (1999),Drama|Thriller,146516,109479
"Color of Paradise, The (Rang-e khoda) (1999)",Drama,191043,17078
Gothic (1986),Drama|Horror,91142,33516
Lord of the Flies (1963),Adventure|Drama|Thriller,57261,9960
Modern Times (1936),Comedy|Drama|Romance,27977,3082
Heart and Souls (1993),Comedy|Fantasy,107091,12187
Hud (1963),Drama|Western,57163,24748
"Hustler, The (1961)",Drama,54997,990
Inherit the Wind (1960),Drama,53946,1908
Dersu Uzala (1975),Adventure|Drama,71411,9764
Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,75860,840
Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),Comedy,74718,42237
Retroactive (1997),Sci-Fi|Thriller,117468,26689
"Place in the Sun, A (1951)",Drama|Romance,43924,25673
Jacob's Ladder (1990),Horror|Mystery,99871,2291
Empire Records (1995),Comedy|Drama,112950,13531
"Bamba, La (1987)",Drama,93378,16620
Ladyhawke (1985),Adventure|Fantasy|Romance,89457,526
Lucas (1986),Drama|Romance,91445,13346
High Fidelity (2000),Comedy|Drama|Romance,146882,243
"Road to El Dorado, The (2000)",Animation|Children,138749,10501
"Skulls, The (2000)",Thriller,192614,11478
Hook (1991),Adventure|Comedy|Fantasy,102057,879
"Son of the Sheik, The (1926)",Adventure|Comedy|Romance,17416,85689
True Grit (1969),Adventure|Drama|Western,65126,17529
Madame Sousatzka (1988),Drama,95564,118098
Max Dugan Returns (1983),Comedy,85919,1793
Midnight Express (1978),Drama,77928,11327
Misery (1990),Drama|Horror|Thriller,100157,1700
Mr. Saturday Night (1992),Comedy|Drama,104928,54087
Murphy's Romance (1985),Comedy|Romance,89643,34322
My Life (1993),Drama,107630,41659
Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,69293,593
Network (1976),Comedy|Drama,74958,10774
No Way Out (1987),Drama|Mystery|Thriller,93640,10083
North Dallas Forty (1979),Comedy|Drama,79640,29786
"Odd Couple, The (1968)",Comedy,63374,11356
"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western,75029,10747
Frequency (2000),Drama|Thriller,186151,10559
Ready to Rumble (2000),Comedy,217756,20697
Return to Me (2000),Drama|Romance,122459,2621
Rules of Engagement (2000),Drama|Thriller,160797,10479
Joe Gould's Secret (2000),Drama,172632,125709
Me Myself I (2000),Comedy|Romance,183503,49721
"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance,51406,2006
Force 10 from Navarone (1978),Action|Drama|War,77572,17339
Mystery Train (1989),Comedy|Drama,97940,11305
Arthur (1981),Comedy|Romance,82031,13665
Bachelor Party (1984),Comedy,86927,12309
Parenthood (1989),Comedy|Drama,98067,1552
Predator (1987),Action|Sci-Fi|Thriller,93773,106
"Prince of Tides, The (1991)",Drama|Romance,102713,10333
"Postman Always Rings Twice, The (1981)",Crime|Thriller,82934,11027
All the Vermeers in New York (1990),Comedy|Drama|Romance,99014,123757
28 Days (2000),Drama,191754,10468
American Psycho (2000),Crime|Horror|Mystery|Thriller,144084,1359
Keeping the Faith (2000),Comedy|Drama|Romance,171433,4967
Where the Money Is (2000),Comedy|Drama,149367,31776
East is East (1999),Comedy,166175,10557
"Filth and the Fury, The (2000)",Documentary,236216,27745
Diner (1982),Comedy|Drama,83833,13776
Shakes the Clown (1992),Comedy,102898,26291
Cabaret (1972),Drama|Musical,68327,10784
What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller,56687,10242
Auntie Mame (1958),Comedy|Drama,51383,16347
Guys and Dolls (1955),Comedy|Musical|Romance,48140,4825
The Hunger (1983),Horror,85701,11654
Marathon Man (1976),Crime|Drama|Thriller,74860,10518
Caddyshack (1980),Comedy,80487,11977
Gossip (2000),Drama|Thriller,176783,18041
Love and Basketball (2000),Drama|Romance,199725,14736
U-571 (2000),Action|Thriller|War,141926,3536
"Virgin Suicides, The (1999)",Drama|Romance,159097,1443
Jennifer 8 (1992),Mystery|Thriller,104549,10424
Limelight (1952),Comedy|Drama|Romance,44837,28971
"Crow: Salvation, The (2000)",Action|Horror,132910,9456
"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy,158622,889
Where the Heart Is (2000),Comedy|Drama,198021,10564
"Big Kahuna, The (2000)",Comedy|Drama,189584,15723
Bossa Nova (2000),Comedy|Drama|Romance,180837,19600
Smiling Fish and Goat on Fire (1999),Comedy|Romance,162348,125537
"Idiots, The (Idioterne) (1998)",Comedy|Drama,154421,452
Time Code (2000),Comedy|Drama,220100,36234
Carnosaur (1993),Horror|Sci-Fi,106521,39283
Carnosaur 2 (1995),Horror|Sci-Fi,112634,65460
Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,115834,55667
"Hidden, The (1987)",Action|Horror|Sci-Fi,93185,12476
Two Moon Junction (1988),Drama|Romance,96324,5241
Gladiator (2000),Action|Adventure|Drama,172495,98
Up at the Villa (2000),Drama,153464,47724
Human Traffic (1999),Comedy,188674,11129
Breathless (1983),Action|Drama|Romance|Thriller,85276,1058
The Idolmaker (1980),Drama|Romance,80913,42159
Inferno (1980),Horror,80923,16395
"Lords of Flatbush, The (1974)",Comedy|Drama,71772,38925
Mr. Mom (1983),Comedy|Drama,85970,13105
"Time Masters (Maîtres du temps, Les) (1982)",Animation|Sci-Fi,84315,22501
Battlefield Earth (2000),Action|Sci-Fi,185183,5491
Center Stage (2000),Drama|Musical,210616,10560
Screwed (2000),Comedy,156323,19419
Whipped (2000),Comedy,174336,23531
Hamlet (2000),Crime|Drama|Romance|Thriller,171359,10688
Anchors Aweigh (1945),Comedy|Musical,37514,17889
Gypsy (1962),Musical,56048,39391
On the Town (1949),Comedy|Musical|Romance,41716,31516
Pee-wee's Big Adventure (1985),Adventure|Comedy,89791,5683
Regret to Inform (1998),Documentary,181786,113279
Honeymoon in Vegas (1992),Comedy|Romance,104438,12518
Dinosaur (2000),Adventure|Animation|Children,130623,10567
Loser (2000),Comedy|Romance,217630,10642
Road Trip (2000),Comedy,215129,9285
Small Time Crooks (2000),Comedy|Crime,196216,10569
"Hollywood Knights, The (1980)",Comedy,80881,21879
"Twelve Chairs, The (1970)",Comedy,66495,24918
Mission: Impossible II (2000),Action|Adventure|Thriller,120755,955
Shanghai Noon (2000),Action|Adventure|Comedy|Western,184894,8584
Better Living Through Circuitry (1999),Documentary,207998,47295
8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy,154443,11332
Carnival of Souls (1962),Horror|Thriller,55830,16093
Flying Tigers (1942),Action|Drama|Romance|War,34742,29372
"Gold Rush, The (1925)",Adventure|Comedy|Romance,15864,962
Monsieur Verdoux (1947),Comedy|Crime,39631,30588
On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller,64757,668
Seven Days in May (1964),Thriller,58576,23518
"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller,76752,691
Vagabond (Sans toit ni loi) (1985),Drama,89960,44018
Moonraker (1979),Action|Adventure|Sci-Fi|Thriller,79574,698
"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller,71807,682
"King in New York, A (1957)",Comedy|Drama,50598,28973
"Woman of Paris, A (1923)",Drama,14624,28974
"Fighting Seabees, The (1944)",Action|Drama|War,36824,22994
Big Momma's House (2000),Comedy,208003,9600
"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",Horror|Sci-Fi,50095,38006
American Gigolo (1980),Drama,80365,2768
"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",Horror,81318,24920
"Endless Summer, The (1966)",Documentary,60371,21
"Guns of Navarone, The (1961)",Action|Adventure|Drama|War,54953,10911
Blow-Out (La grande bouffe) (1973),Drama,70130,10102
Quatermass and the Pit (1967),Horror|Sci-Fi,62168,26912
Puppet Master (1989),Horror|Sci-Fi|Thriller,98143,26953
Puppet Master II (1991),Horror|Sci-Fi|Thriller,100438,26954
Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,102728,26956
Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,107899,26957
Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,110916,26958
Rent-A-Cop (1988),Action|Comedy|Crime,95977,80287
Romeo and Juliet (1968),Drama|Romance,63518,6003
Stay Tuned (1992),Comedy,105466,23939
Blazing Saddles (1974),Comedy|Western,71230,11072
Benji (1974),Adventure|Children,71206,23069
Benji the Hunted (1987),Adventure|Children,92638,21299
For the Love of Benji (1977),Adventure|Children|Comedy|Drama,76044,38802
White Christmas (1954),Comedy|Musical|Romance,47673,13368
Eraserhead (1977),Drama|Horror,74486,985
Baraka (1992),Documentary,103767,14002
"Man with the Golden Arm, The (1955)",Drama,48347,541
"Decline of Western Civilization, The (1981)",Documentary|Musical,82252,21137
"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,94980,36724
For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,59578,938
